Season,Team1,Team2,Target,AvgPointsScored_Diff,AvgPointsAllowed_Diff,AvgOE_Diff,AvgDE_Diff,AvgTSP_Diff,AvgAstTORatio_Diff,AvgeFGP_Diff,AvgPossessions_Diff,AvgORP_Diff,AvgDRP_Diff,AvgStlRate_Diff,AvgBlkRate_Diff,AvgFTR_Diff,Avg3PAr_Diff,SOS_Diff,WinPct_Diff,GamesPlayed_Diff,NetRating_Diff,RecentWinPct_Diff,RecentOE_Diff,SeedNum_Diff,Elo_Diff,Rank_MOR_Diff,Rank_POM_Diff,Rank_SAG_Diff,Rank_WLK_Diff
2009,1211,1314,0,-10.587096774193554,-11.304301075268818,-3.803612463322281,-7.435184893652931,0.006699108740701232,-0.01576118993101905,0.022343601928786594,-6.737594086021517,-0.0897498066278164,0.017284025161593775,-0.0016880973059252014,0.00589858835994779,-0.045271428280067194,0.03723851723242971,-0.05578675092607788,-0.037634408602150504,-1.0,3.631572430330664,0.25,10.81886442906361,3.0,-87.03408008504334,7.0,3.0,7.0,9.0
2011,3345,3243,1,4.096774193548384,2.516129032258064,1.6084228000354273,-0.6410776981874449,0.02847682038648308,-0.017883980885850415,0.0010224526640272291,2.998387096774195,0.012711773095374412,0.006366987356059228,0.0004885492568036942,0.028525291092652193,0.10788409991225789,-0.08485028711369752,-0.011261975844486849,-0.032258064516129004,0.0,2.249500498222872,-0.25,-4.4861971918803505,1.0,-37.216748208968966,0.0,0.0,0.0,0.0
2005,1454,1130,1,1.9603174603174551,0.2526455026455068,-2.3047277810495643,-3.8007269996555237,0.006246266023617553,-0.44827847388154396,0.01661712324666942,2.742228835978821,-0.036991802742051605,-0.002183421173261313,0.009360793286809596,-0.006162748800937312,-0.05820126398184017,0.1687438056167724,-0.11610625150735854,-0.042328042328042326,-1.0,1.4959992186059736,0.6666666666666667,7.051881158578624,8.0,-28.207128128800377,31.0,21.0,18.0,20.0
2025,1403,1116,1,4.303030303030297,-3.575757575757578,11.708880239195551,-0.7672286106796804,0.023596009147427877,0.7303065081034403,0.02892836644360952,-3.3303030303030283,0.07457894892293468,-0.001961670914540359,-0.01077407736389109,-0.03968557145189851,-0.062140189035939986,0.08089721758584723,-0.010635829036820255,0.1515151515151515,0.0,12.476108849875231,0.0,12.200841929155587,-7.0,103.87270673751186,-33.0,-33.0,0.0,-30.0
2019,3355,3393,1,2.1875,-5.03125,9.798427918661702,-2.245357740679964,0.04723830953393171,0.46019490484384185,0.043794405352089116,-4.516015624999994,-0.04540067576748752,0.08545866592170104,-0.003354811375378103,-0.0174314245419323,0.08612734832826599,-0.07008891069209089,-0.09768202883817456,0.0625,0.0,12.043785659341692,0.33333333333333337,14.478151792285601,3.0,11.706962025328494,0.0,0.0,0.0,0.0
2024,3400,3211,1,-0.006238859180044187,-2.0,-5.408637781248601,-6.592163064017882,-0.033996164887770686,-0.36112272282911784,-0.03782342069445532,3.117156862745105,0.01935349241084322,0.0026930854335489585,0.013151984606468811,0.020230160551550802,0.10740650009492564,-0.2088975759437885,0.054867580743256705,-0.02673796791443861,1.0,1.1835252827692955,0.5,14.028597656928397,-3.0,-2.9805453014469094,0.0,0.0,0.0,0.0
2017,1196,1458,1,6.340073529411768,5.150735294117645,-0.2914939817196398,-0.4420556554681241,0.017182162517620503,-0.2119670566361742,-0.0006124017840144491,5.778239889705887,-0.034132400140136965,-0.04532195906976999,0.0016848495929074059,0.017227462829981097,0.0828057022638633,-0.006620440334727806,0.06823064697097103,0.014705882352941124,-2.0,0.15056167374848428,-0.26666666666666666,-4.1863529327609825,-4.0,3.9490176314850487,-4.0,-14.0,-7.0,-14.0
2006,1196,1437,1,3.858934169278996,0.9947753396029171,0.7821359066212779,-2.435575148455513,0.061096050471682095,-0.0822819088448179,0.0694089386968808,2.8538140020898624,-0.02265264225437119,0.01464965549069197,0.001954007021037804,-0.008915048037429402,0.04911125506604791,-0.05801775118509628,-0.06930945105499253,-0.04388714733542309,4.0,3.2177110550767907,0.25,-1.077303979905622,2.0,-13.70422741001562,2.0,2.0,3.0,4.0
2017,3181,3332,0,2.192234848484844,-9.375,1.4169875483039789,-14.891852831051509,0.025002441143330167,-0.309972067827603,0.01946221529988601,1.139855587121204,-0.008863625468228331,-0.008864975610496928,0.05258612651191298,0.043389354122369696,0.056810735630776765,-0.008551973185563277,-0.012063543144199107,0.23768939393939392,-1.0,16.308840379355516,0.0,-7.70338034695969,-8.0,158.86801436285782,0.0,0.0,0.0,0.0
2011,3435,3257,0,0.917025862068968,4.167025862068968,3.6451189438841,7.730653978798642,0.014987647047435826,0.02735468220360404,0.006703594115895495,-1.5817214439655203,0.03512663982723968,-0.03803409410643477,-0.0739345695825541,-0.012569350890569098,0.08215967066546592,-0.05807254041828391,0.007686345109526593,0.030172413793103425,-3.0,-4.0855350349145265,0.16666666666666669,-1.4135131087113137,3.0,12.398203019110497,0.0,0.0,0.0,0.0
2023,3276,3261,0,-9.487096774193546,5.7182795698924735,-8.883975693961972,10.029454302558975,0.013047336191572279,-0.013616649555505678,0.006371962899397232,-2.488064516129043,-0.15416441100338762,-0.02767262928117875,-0.020230617170498302,-0.0385073025715243,-0.046962658270427005,0.07598979632956829,0.053916525369135604,-0.2236559139784945,1.0,-18.913429996520946,0.0,-1.544722692837766,3.0,-90.95241628341614,0.0,0.0,0.0,0.0
2009,1199,1458,0,4.2305502846299845,6.0,-7.44839809233892,-3.9380127837026606,-0.00680655032632449,-0.5820191800248977,-0.013258674318984476,8.662369544592039,0.025112007474101916,-0.09960152974468384,0.0362730213040767,0.049106397167827,0.0459011305961598,-0.009532161412577289,0.008481198013191915,0.12239089184060725,3.0,-3.510385308636243,0.26666666666666666,-5.096380274813583,-7.0,11.682673742683619,-2.0,5.0,-4.0,-13.0
2005,1452,1166,1,-1.2893450635386188,0.7399804496578639,-1.731135218026381,1.524034596282334,-0.013375069413320895,0.31528494533355,-0.007032473427255437,-0.34341397849462396,-0.010451159248867192,0.010599057133246714,0.02097755701335681,0.009469501119496397,-0.06560277520782332,0.07418974483238766,0.009734316772229246,-0.019550342130987386,-2.0,-3.255169814308715,-0.4,-1.7029940112239643,-3.0,-40.10743379355176,-16.0,-2.0,-7.0,-2.0
2015,3268,3163,0,-9.508522727272734,13.239583333333336,-15.977790597464733,17.376268229827417,-0.07277904495960874,-0.7816875545899988,-0.09379060955191654,1.3052320075757677,0.019134228635335926,-0.007404527502288816,-0.023821692875784006,-0.0754703401257462,0.09114855196061664,-0.0791717957160091,0.00559138660337366,-0.03219696969696961,-1.0,-33.35405882729215,0.0,-26.2770475200755,0.0,-77.90616915117903,0.0,0.0,0.0,0.0
2017,1452,1211,0,-2.605169340463462,5.172014260249561,-6.954971042805937,5.371278786488375,-0.06479737655659934,-0.040533620000604564,-0.06441255634523868,1.8211675579322701,0.08150082649498402,-0.0780440607688514,0.040829039680451595,0.015936760594701088,-0.010236976001064324,0.0088963807761539,0.023851078115630253,-0.2049910873440285,1.0,-12.326249829294312,-0.4,-16.023601155981638,3.0,-89.41723492810638,4.0,4.0,3.0,6.0
2009,1211,1443,1,6.703225806451613,-5.368817204301074,4.823407827162043,-12.144863589009532,0.026056224208160117,0.3421688307124737,0.027825228387844958,2.9144220430107453,-0.06339510226454059,0.008948754693478667,0.0215741830653019,0.029069998655278297,-0.0016616863861497189,-0.059549383690484625,0.0043415070306364045,0.09139784946236562,-1.0,16.96827141617156,0.0,12.673493291386464,-8.0,52.556146269484316,-84.0,-94.0,-79.0,-68.0
2017,3166,3333,0,-0.3969696969696912,3.809090909090905,0.43117038850084555,6.028013766624014,-0.007826678181130253,0.37320442952092225,-0.015720127959258035,-0.39011363636363683,-0.07586430549242629,0.002715888710924319,-0.003764693143496395,0.0052758426369023115,-0.0338712182060954,0.07878643807530261,-0.0652031715096737,-0.11212121212121207,-3.0,-5.596843378123181,-0.16666666666666663,8.577376117797456,5.0,-135.06921218362072,0.0,0.0,0.0,0.0
2021,3329,3390,0,-7.559829059829056,9.143874643874646,-14.892204264178659,8.69070121845246,-0.052169919279091426,-0.11032240654087477,-0.05469236649961895,3.500071225071224,-0.0994700769454811,-0.03212228202473011,0.0002953149151713047,0.01396261543497429,0.028241092897665798,-0.10063544301658311,0.008882847588319254,-0.23361823361823375,-1.0,-23.58290548263112,-0.5,-23.032490849448635,7.0,-224.47330714088343,0.0,0.0,0.0,0.0
2014,3124,3443,1,10.9375,-1.837121212121211,10.42747520499529,-6.779449863549459,0.0020477695431813103,0.8092025454384142,0.004322588361068691,3.2422111742424278,0.07047629472236588,0.040836499686004446,-0.03928541374709239,0.009077706782713392,-0.01582155412428271,-0.024129302920086304,0.11197684660803592,0.12878787878787878,1.0,17.206925068544734,0.0,3.8557892278198835,-13.0,278.70028776907566,0.0,0.0,0.0,0.0
2012,1217,1435,0,-7.842799188640967,-9.936105476673426,-2.896343996572341,-7.40362083058676,-0.0005375592140024477,0.008510995262277943,-0.014623939126554242,-5.592545638945239,-0.01558592749103832,0.05065933121367672,0.006981268744478103,0.0170326301321536,0.031516104613462825,-0.07527536830506693,-0.13888286048837256,0.1561866125760648,-5.0,4.507276834014391,0.19999999999999996,6.892712357870636,7.0,-6.713009807881463,62.0,23.0,23.0,32.0
2025,1314,1279,0,3.61818181818181,3.2441558441558414,2.660058730550645,2.4845464259503274,0.025878774555714412,-0.8326527216099413,0.03199308497699649,1.4945779220779087,0.035176021380274286,0.02706909627605636,-0.039167700616179496,-0.011141642610034107,-0.007006370680400498,-0.031153962260698276,-0.02190389896214251,-0.03809523809523807,2.0,0.17551230460028933,0.09999999999999998,4.6007364001777376,5.0,56.55451214204572,-2.0,4.0,0.0,7.0
2015,1112,1411,1,8.264705882352942,-8.823529411764703,10.263051511384376,-15.00737113882667,0.04055175784386433,0.48611928716076414,0.03754563723054882,1.172794117647058,0.001238545200366925,0.11660196974978909,0.013427407423595591,0.015198963426962003,0.003896301885251807,-0.05735938461445067,0.11652396727007447,0.264705882352941,0.0,25.27042265021103,0.0,-1.6822292543303945,-13.0,248.2969477848842,-265.0,-205.0,-200.0,-201.0
2024,3243,3339,1,5.220766129032256,-5.502016129032256,8.435989143615075,-6.107425090530128,0.023494202613076,0.5292259827724161,0.0294352192764592,-1.3566910282257965,-0.0036593591124260416,0.10718270162576238,-0.0197240104169477,-0.004396712161148203,-0.04667230776051101,0.00013809768757749863,0.07510107279111233,0.16834677419354838,1.0,14.54341423414522,-0.5,-12.272494820081903,-9.0,45.99965457702592,0.0,0.0,0.0,0.0
2025,1272,1161,0,4.911764705882348,6.147058823529406,-1.8142976861303168,0.8717885919397617,-0.023852662643352507,-0.4437491288902069,-0.02376826079461536,5.40735294117647,0.09110282597155378,-0.061762489379824426,0.02998892666303711,0.021812577315451206,0.07126276047573071,-0.09481495582699428,0.04816472176511066,0.11764705882352933,0.0,-2.68608627807005,0.0,-10.540135960349858,-7.0,49.72548296134619,13.0,6.0,0.0,1.0
2005,1301,1163,1,-4.776939655172413,-0.3836206896551744,2.759957349234057,7.1171680750191655,0.025568527702708232,0.09211929407939046,0.03344844837400973,-5.850673491379311,-0.08894451202344889,-0.05139913272715191,0.020415531770088105,-0.056752622621627904,-0.025367747135919994,0.17710327906745227,-0.040492786363557576,-0.16487068965517238,3.0,-4.35721072578508,-0.15000000000000002,2.7425248435803695,8.0,-100.27198936511763,6.0,18.0,15.0,17.0
2006,1401,1261,0,-5.559770114942523,-4.785057471264366,-2.602820108279275,-2.6773241171200084,-0.0017787354240353936,0.24827872351295577,-0.0008276795167525552,-3.755804597701143,-0.09402177580161286,-0.020977372688405604,0.0101702123901036,-0.038407817651537696,0.0669044506327654,0.1278330592946976,-0.04602890393227177,-0.009195402298850519,-1.0,0.07450400884073183,0.0,2.9101351638650073,8.0,-83.21833030317885,2.0,20.0,27.0,27.0
2011,3211,3257,1,14.63004032258064,2.2993951612903203,15.792068707121075,-0.04955632165319912,0.028177687248649552,0.8017187240579643,0.028969185367264783,2.8409148185483843,0.06642707568210887,0.01530411347942029,-0.0038826463942226996,-0.0105429474472701,-0.07975680658768969,-0.12788573375511508,-0.12443814230652034,0.24596774193548387,-1.0,15.84162502877429,0.6666666666666667,24.542382095481344,4.0,89.70739940895896,0.0,0.0,0.0,0.0
2015,3400,3143,1,-1.46875,-3.8125,0.47503526220434367,-3.788295924853415,-0.008780715742551348,-0.15984354633938191,-0.020094835059109528,-1.4585937500000057,0.058445496142866704,0.06603056413427033,-0.011949839004851692,0.021105350827079303,0.017761643159222185,-0.0344375957274885,0.024928315161386605,-0.03125,0.0,4.263331187057744,0.08333333333333337,-3.2999081330545152,1.0,-41.78939078754479,0.0,0.0,0.0,0.0
2025,3243,3193,1,7.079178885630498,4.287390029325515,5.284667001887797,2.504337580121856,0.020040298633952847,0.5349527213117045,0.019401845291629916,3.0759408602150557,0.01327938521809574,-0.0062130823243491395,-0.0011823622807751039,0.025210373082971804,0.026027326775205806,-0.088119434473303,0.09903612437223791,-0.08308895405669603,2.0,2.7803294217659413,-0.30000000000000004,13.606230924417105,-7.0,-24.49213193714354,0.0,0.0,0.0,0.0
2019,1277,1133,1,12.45989304812835,0.34759358288769704,14.019518439210103,-3.635710664048304,0.06099113528801581,0.6126046138549035,0.06049930826394362,2.748061497326205,0.0721269416023797,0.0030648374345968454,-0.0013147023015862014,0.0181124072420914,-0.012973311930665199,0.026391361913947586,0.10135638565781052,0.24777183600713004,1.0,17.655229103258378,0.0,20.793327689673774,-13.0,239.02132430142456,-159.0,-161.0,-153.0,-160.0
2013,1276,1257,0,0.816176470588232,4.966911764705891,7.002260764499809,12.346065180178954,0.032588394366088624,0.6946268430748714,0.049040631176346106,-3.5091452205882376,-0.057445599542746806,0.03808291566781363,-0.06621025244630599,-0.031119838098040503,-0.09302574084947202,0.037326965945169266,-0.04557669097727479,-0.0716911764705882,-2.0,-5.343804415679173,-0.5,-0.3148985819178449,3.0,-93.8262823533887,12.0,9.0,10.0,7.0
2013,1355,1276,0,-1.7298387096774235,3.4173387096774235,-3.1665682870863634,4.955572865775466,0.007993432587100613,-0.42205747881151123,-0.005726356923472564,0.4959929435483872,-0.04032307150524439,0.039546528314159834,-0.014063653166912701,-0.011421280220267303,0.04494772740913039,0.022711832606682913,-0.07281087097830663,-0.07157258064516125,-1.0,-8.1221411528618,0.5,10.593832794679358,9.0,-51.92498194936388,85.0,91.0,82.0,102.0
2025,1279,1277,0,-0.9696969696969688,4.484848484848484,-2.413238901227288,5.182832825545219,-0.010137656356060454,0.7699943278151837,-0.001534832615207482,0.7579545454545524,-0.11309714165498078,-0.05058057182478859,0.0410089670307366,-0.00530646059123599,-0.020143421042585985,0.0722075616155557,0.0416827969923953,-0.1515151515151516,0.0,-7.596071726772495,-0.25,-8.439795643648239,4.0,-98.32441265228499,25.0,18.0,0.0,18.0
2021,1116,1124,0,-1.9821428571428612,4.261904761904759,-10.497188207450037,-0.9756497044489549,-0.04479251635472581,-0.3388486518344711,-0.060948919536102375,5.133482142857147,-0.0591455161534975,0.047773623722702996,-0.019504352777558395,0.016407281881847396,0.05339846353521771,-0.03774586884736142,0.04858615460306398,-0.13095238095238093,4.0,-9.521538503001082,-0.050000000000000044,-10.841788960164408,2.0,-101.13487890169426,7.0,14.0,13.0,10.0
2025,3397,3326,1,8.426881720430103,6.686021505376345,4.907610965686828,3.682011812357757,4.798099529956801e-05,-0.20213051441754115,0.005799723319221239,4.412513440860224,0.11111690019806941,0.007171140863849734,-0.020805784067354116,-0.0205036277558565,-0.07576251586283819,0.1141132329418334,0.015601804862670599,-0.0903225806451613,1.0,1.225599153329057,0.0,22.89976669488098,1.0,-76.32669759406804,0.0,0.0,0.0,0.0
2005,1428,1246,0,-6.366666666666674,-4.966666666666669,3.316893775725518,3.532272657573955,0.051084013587629706,-0.19938290596572328,0.04191651240894023,-7.82833333333334,0.039382783584579695,0.08214150939596943,-0.03932153290390869,-0.026131083173067005,0.09121074348610358,-0.0842641065005032,-0.05310351559137255,0.0,0.0,-0.21537888184846565,0.15000000000000002,12.44172986612,4.0,-68.67579446421132,13.0,6.0,16.0,17.0
2021,3393,3355,1,1.7797619047619122,9.089285714285715,-4.134381853643561,6.896270313384747,-0.020708918780979135,-0.2581617255641472,-0.012931368355860284,4.91108630952381,0.05968879724921328,-0.06240709035932224,-0.012660292216545202,0.041550723152790105,-0.07104658945717268,-0.0007718829724873144,0.05962357671215407,-0.25595238095238093,-3.0,-11.030652167028308,0.6666666666666666,35.616366392348084,-1.0,-78.41344039334126,0.0,0.0,0.0,0.0
2025,1104,1352,1,14.333333333333343,10.393939393939391,7.79393333036262,3.855655243312029,0.040852405820635096,0.12072669931521585,0.04627483549101541,7.381439393939388,-0.018305932191762242,-0.012728263606950896,-0.0128729115324787,-0.011771427260664699,0.014200599545722392,0.092238550771236,0.22161900326465728,0.0,0.0,3.9382780870505893,-0.5,-6.541857235394517,-13.0,180.0925154574379,-118.0,-132.0,0.0,-128.0
2005,1437,1196,1,-3.1080459770114857,-0.07816091954023108,-2.0385091653173646,1.1045476213611778,-0.03511975011504609,-0.12608167893701405,-0.049192932751373486,-1.457399425287349,0.06124759813090769,-0.07408700981092964,0.022202714225731793,0.026712053216282103,-0.043395357295334,-0.019496199704836903,0.018363322653817904,-0.008045977011494343,-1.0,-3.1430567866785424,-0.25,12.164149511422522,1.0,-64.81523513754973,11.0,-3.0,3.0,2.0
2018,3234,3166,0,9.334408602150532,1.9451612903225737,3.104838454843147,-6.701131461260161,0.03141891543983222,0.04707567259543688,0.02770274671438422,6.896868279569901,0.07351391695612719,-0.0177818549118286,0.015783696054081406,0.0163567246697408,0.06974054031767882,-0.14063531516476602,0.00200578092453485,0.17419354838709677,1.0,9.805969916103308,0.0,-15.19540886142353,-5.0,37.26564794178171,0.0,0.0,0.0,0.0
2015,3195,3329,1,7.4193548387096655,-3.0967741935483915,11.868976783509893,-4.798480564017353,0.06775282394407284,0.26934602066930036,0.06297345642542562,-0.5092741935483787,-0.08260719378793291,-0.0055448983082405645,-0.008491980072076716,-0.005349202774689199,0.04783742364195559,0.27278801895240967,-0.050230474839789374,0.29032258064516137,0.0,16.66745734752726,0.6666666666666667,19.71453316000209,-3.0,106.11119135560057,0.0,0.0,0.0,0.0
2023,1268,1104,0,-11.81283422459893,-5.348484848484851,-0.43930865073704695,6.839370502832409,-0.01331628678710628,0.029037953169279707,-0.012710498786948299,-10.550233957219248,-0.026458932234767973,-0.004953240193076636,0.002286931151931501,-0.012200598759748799,-0.03553734410470738,-0.098695320107624,-0.05901899070124117,-0.21657754010695185,-1.0,-7.27867915356947,-0.55,-0.39621864370347737,7.0,-166.58941657185414,17.0,19.0,23.0,28.0
2010,1457,1115,0,-1.83958333333333,-2.75416666666667,-0.17724328490196228,-1.945275088375169,-0.042323748502238634,0.17408528613056473,-0.03358505398642386,-1.6120312500000011,-0.01793664541088158,-0.04110697237505623,0.03095083696300359,0.00010511249445070703,-0.1430805274546309,-0.0017594143650634941,0.010690247252569618,0.03541666666666665,-2.0,1.7680318034732352,0.19999999999999996,9.965136371606178,0.0,21.532876891388014,-70.0,-26.0,-29.0,-28.0
2024,1228,1182,1,14.35294117647058,7.205882352941174,13.77847361057269,4.16651034869659,0.04083040715127251,0.1079349283934059,0.03862422573363722,4.341544117647047,0.07520213087180488,0.02908631400190642,-0.051637473901649494,-0.019367086526105595,0.044028251305106514,-0.014885346583435488,-0.015201367499708796,0.08823529411764697,0.0,9.611963261876113,-0.19999999999999996,9.005091182492734,-8.0,89.48641844145891,-71.0,-76.0,0.0,-62.0
2021,3400,3376,0,-6.955840455840459,3.470085470085472,-5.972769806262875,7.506343370420765,-0.023352550805201877,0.05193637927274919,-0.026307842770965928,-2.7837962962962877,-0.05333612698452722,-0.03980277486732431,0.018240642176781105,-0.047032451298681194,-0.04256763312306727,0.055967176059275314,-0.06366066486226596,-0.17948717948717952,1.0,-13.479113176683667,-0.5,-3.5367083383207927,5.0,-177.72281511883784,0.0,0.0,0.0,0.0
2013,1338,1455,0,0.15257352941176805,-5.268382352941174,7.561412352395038,-2.4393090100123516,0.013847622037270524,0.5521802249876455,0.018022791251301462,-3.8815946691176464,0.04119230051745121,-0.04652706961269237,-0.0057241378239343,-0.006943691609920102,0.018290424826071405,-0.09548979222540138,0.01331495042780828,-0.014705882352941124,-2.0,10.000721362407404,-0.16666666666666663,12.387071578079073,-1.0,-26.57820651504244,-23.0,-26.0,-32.0,-17.0
2011,1330,1139,0,-6.635386119257092,-6.6969696969696955,-1.2881297118994581,-2.457230496533981,-0.0311403861467886,0.05138276811771725,-0.02318758334395854,-5.391287878787885,0.1337001663427867,0.003481111777401069,0.022936043761041802,0.0535057593686524,-0.004941190937873985,-0.09427534613510591,7.476063753519835e-05,0.10850439882697949,2.0,1.1691007846345407,0.0,6.5934635780680395,1.0,2.9315880914707577,4.0,-2.0,-7.0,-14.0
2021,3116,3460,0,19.474074074074075,18.674074074074078,13.613295342326438,14.49379484498158,0.09784777384021887,0.7028251148576227,0.08843366858063534,9.61399999999999,-0.24568168039622426,-0.1047046528928921,-0.0139156253808701,-0.0269662749811821,0.0356723048000786,0.13744386107810413,0.11276195322333338,-0.016296296296296253,2.0,-0.8804995026551268,-1.0,-17.15574937914576,-9.0,55.86542475603301,0.0,0.0,0.0,0.0
2011,3163,3181,1,6.853219696969703,-4.842803030303031,14.445624280072991,-4.6226693889747,0.09064575631304844,0.5675496577761973,0.08485515957526968,-2.6846709280303003,-0.012527839272810981,0.06268498922995569,-0.04077996121169361,-0.013446959965523309,-0.00010116073571919681,0.029794122549005098,-0.010110554515181835,0.06344696969696961,1.0,19.068293669047705,0.0,-2.5342654228881543,-1.0,95.38570150285659,0.0,0.0,0.0,0.0
2013,3166,3397,0,-11.58064516129032,-5.225806451612904,-6.603329121837405,0.41862372422684757,-0.0025748554229649834,0.1646122894721085,0.010931386035951285,-6.841935483870969,-0.10260193211773161,0.007344591558698488,-0.0011528051057673044,0.0003417102802638003,-0.09432248353569431,0.2255589923348127,-0.11491402659563632,0.0,0.0,-7.021952846064238,0.25,-6.2812202340290355,8.0,-100.23686738886477,0.0,0.0,0.0,0.0
2015,1217,1314,0,-14.803174603174597,-10.25185185185186,-9.50449479293232,-4.543592993262166,-0.02887871843739842,-0.46385421161380713,-0.04069315348507091,-7.801283068783064,-0.07711979439757843,0.022817759637613677,0.012195795689306801,0.014002220485771502,0.03512992265196868,0.03812322019667258,-0.13215529171214918,0.05502645502645498,-8.0,-4.960901799670195,0.0,-10.657160680716459,9.0,-37.62440497723924,70.0,62.0,76.0,72.0
2022,3326,3283,1,14.505747126436773,11.297701149425286,12.178626479127828,8.915973669624833,0.09928838861932515,0.21486664436097236,0.11978970721916837,5.393089080459774,-0.11250566548810079,-0.03635417948999686,-0.01153576623328939,-0.034309827798859306,-0.03950912635920312,0.09943579228779154,0.0008508991589090131,0.02643678160919538,-1.0,3.262652809502981,0.0,13.625191643555283,-5.0,-12.332573345549235,0.0,0.0,0.0,0.0
2011,3453,3277,1,7.146627565982413,-2.5786901270772233,6.730587402464721,-6.464245262536167,0.0533630204799061,0.5802809500948769,0.03900513620333418,2.516373411534701,-0.0805712341545099,0.007027748139951773,0.02533942905426642,-0.0346950722920945,0.03526928994634232,-0.018664077997192885,-0.06682488174373086,0.13098729227761474,2.0,13.194832665000888,0.5,23.962830777276096,1.0,42.19743238750766,0.0,0.0,0.0,0.0
2016,1143,1218,0,-2.0121212121212153,0.6969696969697026,0.799355863228925,4.512046573182701,-0.010970819958078248,-0.05759076099420746,-0.0010725571320185923,-2.4458712121212045,0.014343255715047298,0.007990407951293355,-0.048151813808154705,0.0116363395563088,-0.04595573131453001,-0.058448469759037336,0.1412448070140329,-0.13636363636363635,3.0,-3.7126907099537885,-0.30000000000000004,-1.1941839192892019,-9.0,24.956344824734742,-63.0,-40.0,-42.0,-50.0
2014,1112,1361,1,4.703984819734345,0.3083491461100607,5.335766405638907,-1.9996061215299221,0.03379262513637882,0.5319452054871745,0.044476031789763004,1.282341081593927,0.01466471920112783,0.03046314334573974,-0.0256526985212871,-0.012853984823766096,-0.029346079354423238,0.013937582702142515,0.07371097217727851,0.011385199240986688,3.0,7.335372527168815,-0.20000000000000007,3.871770848690133,-3.0,0.125111303014819,-26.0,-20.0,-21.0,-21.0
2008,1314,1291,1,19.643382352941174,6.235294117647058,14.564036368961723,-2.217037824620718,0.027503158996229793,0.3058902997726186,0.022039610025364254,8.511488970588232,0.12433635011270994,0.04589152386154827,0.0013689169495497977,0.004888396769876097,0.001723337216267995,-0.07697204787174758,0.10790107867482668,0.37867647058823517,2.0,16.781074193582455,0.0,0.719110453325257,-15.0,345.53264765360086,-159.0,-164.0,-177.0,-169.0
2023,3397,3405,1,2.847426470588232,4.327205882352942,-1.7565761688101844,1.4182020261193173,-0.03508833073848605,-0.23787180076862713,-0.024741933229742108,4.024241727941174,0.14183822323600548,-0.030779183405144517,-0.004041430565574891,0.0236008869798046,-0.026998352519572333,-0.0709116395468356,0.14925748913906567,-0.19852941176470584,2.0,-3.1747781949295018,-0.33333333333333337,-7.617286937147867,-8.0,-28.53882152831943,0.0,0.0,0.0,0.0
2011,1139,1163,0,-0.9161290322580697,-1.3714285714285666,0.5784303010524638,-0.7471926895807002,0.022006741527532347,0.05545208187794248,0.02687388690464715,-1.0775000000000006,-0.06639758253252948,0.07186284984027336,-0.008690245896232907,-0.0622674206432243,0.031043898895619704,0.07897645445570262,-0.06332461936279588,-0.03317972350230414,-4.0,1.3256229906331338,0.2857142857142857,-1.6158275072964159,5.0,17.69449032865532,34.0,37.0,32.0,25.0
2008,1243,1458,0,11.433333333333337,15.20909090909091,0.05707294728351542,8.707327512475999,-0.013935888674790897,-0.39924905156294144,-0.009352417452080153,10.450833333333335,0.05821544235147419,-0.02248896850893678,0.005066155154235807,-0.0010683374736712992,-0.0342174481728299,0.013008510331625478,0.04407405086096905,-0.24545454545454548,-3.0,-8.65025456519244,-0.33333333333333337,-2.6717463917681243,8.0,-175.9874082523222,15.0,11.0,26.0,42.0
2018,1155,1120,1,-10.09375,-7.5,-5.330937161771914,-2.5857926765495733,-0.005833630568671588,-0.009375893365105803,0.007353266394515723,-5.799999999999997,-0.053671197998079734,0.015159405685452154,-0.0183887983054518,-0.010167732676032104,-0.05300650183356731,-0.0247665777787478,0.039236934816173186,-0.0625,0.0,-2.7451444852223403,0.16666666666666669,9.67058755990989,1.0,0.20325364850464211,-2.0,3.0,-9.0,6.0
2023,3428,3261,0,-0.6172413793103431,8.197701149425285,0.3339750858111614,11.9418606709973,0.04616578990330711,0.3648927868232339,0.042078667579053874,-0.8097413793103527,-0.15806167342383404,-0.03362499766272353,-0.028231099091825904,-0.027433975607458395,-0.04552517310217902,0.1677712963459794,0.05111517211879191,-0.07126436781609191,-1.0,-11.607885585186139,-0.5,-15.38967069268169,-1.0,-68.61205417419,0.0,0.0,0.0,0.0
2014,3268,3323,0,-3.4583333333333286,0.8333333333333357,-2.040030771008958,3.7002651312568986,-0.021869245320560782,-0.0971281082737665,-0.020474835392738422,-1.8299218750000108,0.02344159522478012,0.023817252023762725,-0.015462069404070994,-0.015857443195280305,-0.0112271251951227,0.035526745349726496,-0.06251324575890937,-0.19999999999999996,-2.0,-5.740295902265871,-1.0,-18.323931886150262,3.0,-186.29087627842978,0.0,0.0,0.0,0.0
2003,1338,1266,0,-3.7928571428571445,-8.845238095238095,-5.929782688689528,-12.621634546276084,0.0006096553464330912,-0.018772172795834985,0.026826011087013546,0.2913988095238125,-0.05545861151243392,0.04205564991430932,0.029640222022651305,0.013940393111407004,0.005736311690849982,0.06448469004621421,-0.021663905934550698,0.0452380952380953,2.0,6.69185185758657,0.5,6.699966611626195,-1.0,39.63667228262443,-15.0,-11.0,-11.0,-10.0
